,X,Bay,Date,Year,Tow,Towindex,Station,Temp,SAL,DO.mg.L,distswept,NumCaught,jday,cpT,avl,minl,maxl,sdl,area,cpue,efoff,rcpT,AvDepth,std_cpue,Pres,dayl
1022,1093,Jamaica,2016-06-07,2016,NA,45,20,22.6,24.7,6.6,300.7229836,0,159,0,NA,NA,NA,NA,300.7229836,0,5.706189521,0,1.950000062,0,0,14.99877076
1023,1094,Jamaica,2016-06-07,2016,NA,46,14,21.8,25,4.6,282.2451625,0,159,0,NA,NA,NA,NA,282.2451625,0,5.642776064,0,10.45000033,0,0,14.99877076
1024,1095,Jamaica,2016-06-07,2016,NA,47,10,22.1,24.8,6.59,286.7457137,0,159,0,NA,NA,NA,NA,286.7457137,0,5.658595808,0,5.700000182,0,0,14.99877076
1025,1096,Jamaica,2016-06-07,2016,NA,48,6,22.4,24.4,7.12,240.9010175,0,159,0,NA,NA,NA,NA,240.9010175,0,5.484386133,0,2.000000064,0,0,14.99877076
1026,1097,Jamaica,2016-06-07,2016,NA,49,4,22.6,24.4,9.26,298.1763723,0,159,0,NA,NA,NA,NA,298.1763723,0,5.697685165,0,1.850000059,0,0,14.99877076
1027,1098,Jamaica,2016-06-07,2016,NA,50,2,22.4,24.6,9.98,304.3160826,0,159,0,NA,NA,NA,NA,304.3160826,0,5.718066907,0,1.400000045,0,0,14.99877076
1028,1099,Jamaica,2016-06-14,2016,NA,51,44,19.6,25.07,7.38,370.0730695,0,166,0,NA,NA,NA,NA,370.0730695,0,5.913700471,0,7.650000245,0,0,15.07342985
1029,1100,Jamaica,2016-06-14,2016,NA,52,34,19.5,26.74,7.69,378.6621941,1,166,1.419611821,55,55,55,NA,378.6621941,0.003742009,5.936644499,1,5.200000166,4,1,15.07342985
1030,1101,Jamaica,2016-06-14,2016,NA,53,39,19.7,26.98,6.79,320.8619034,1,166,1.534401164,50,50,50,NA,320.8619034,0.004770725,5.771010823,2,4.400000141,5,1,15.07342985
1031,1102,Jamaica,2016-06-14,2016,NA,54,30,19.7,26.96,8.27,363.0859063,0,166,0,NA,NA,NA,NA,363.0859063,0,5.894639463,0,0.850000027,0,0,15.07342985
1032,1103,Jamaica,2016-06-14,2016,NA,55,26,19.6,27.07,6.73,351.329743,0,166,0,NA,NA,NA,NA,351.329743,0,5.861725221,0,8.050000258,0,0,15.07342985
1033,1104,Jamaica,2016-06-14,2016,NA,56,22,19.9,26.91,10.17,277.938272,0,166,0,NA,NA,NA,NA,277.938272,0,5.627399046,0,4.650000149,0,0,15.07342985
1034,1105,Jamaica,2016-06-14,2016,NA,57,36,19.8,27.32,8.46,285.074797,0,166,0,NA,NA,NA,NA,285.074797,0,5.652751591,0,1.000000032,0,0,15.07342985
1035,1106,Jamaica,2016-06-14,2016,NA,58,38,19.2,27.18,8.21,312.9666256,1,166,1.333117473,59,59,59,NA,312.9666256,0.004250569,5.746096558,1,2.750000088,4,1,15.07342985
1036,1107,Jamaica,2016-06-14,2016,NA,59,12,19.8,26.35,9.41,370.5059335,0,166,0,NA,NA,NA,NA,370.5059335,0,5.91486946,0,10.50000034,0,0,15.07342985
1037,1108,Jamaica,2016-06-14,2016,NA,60,15,19.4,26.96,10.54,375.5862892,0,166,0,NA,NA,NA,NA,375.5862892,0,5.928488243,0,5.350000171,0,0,15.07342985
1038,1109,Jamaica,2016-06-14,2016,NA,61,8,19.8,26.49,9.45,367.7654099,0,166,0,NA,NA,NA,NA,367.7654099,0,5.907445262,0,5.600000179,0,0,15.07342985
1039,1110,Jamaica,2016-06-14,2016,NA,62,1,21.1,26.44,11.49,345.3078845,0,166,0,NA,NA,NA,NA,345.3078845,0,5.844436438,0,1.100000035,0,0,15.07342985
1040,1111,Jamaica,2016-06-20,2016,NA,63,7,22,27.2,10.6,489.0707275,0,172,0,NA,NA,NA,NA,489.0707275,0,6.192507116,0,9.012080122,0,0,15.09813081
1041,1112,Jamaica,2016-06-20,2016,NA,64,5,22.9,27.23,15.1,224.3992652,0,172,0,NA,NA,NA,NA,224.3992652,0,5.413426899,0,5.4102,0,0,15.09813081
1042,1113,Jamaica,2016-06-20,2016,NA,65,48,21.9,26.92,11.11,301.1876594,0,172,0,NA,NA,NA,NA,301.1876594,0,5.707733524,0,5.1054,0,0,15.09813081
1043,1114,Jamaica,2016-06-20,2016,NA,66,39,23.2,25.85,13.8,257.3505799,0,172,0,NA,NA,NA,NA,257.3505799,0,5.55043928,0,5.27304,0,0,15.09813081
1044,1115,Jamaica,2016-06-20,2016,NA,67,24,22.5,27.33,10.87,372.261114,0,172,0,NA,NA,NA,NA,372.261114,0,5.919595527,0,1.93548,0,0,15.09813081
1045,1116,Jamaica,2016-06-20,2016,NA,68,29,23,26.65,13.41,391.9344094,0,172,0,NA,NA,NA,NA,391.9344094,0,5.971094503,0,7.04088,0,0,15.09813081
1046,1117,Jamaica,2016-06-20,2016,NA,69,36,23.8,26.15,15.36,89.21950542,1,172,1.120442198,73,73,73,NA,89.21950542,0.012480064,4.491099686,1,3.21564,12,1,15.09813081
1047,1118,Jamaica,2016-06-20,2016,NA,70,22,22.4,27.41,11.12,293.9870681,0,172,0,NA,NA,NA,NA,293.9870681,0,5.68353578,0,0.89916,0,0,15.09813081
1048,1119,Jamaica,2016-06-20,2016,NA,71,31,23.8,25.46,16.21,243.7848391,0,172,0,NA,NA,NA,NA,243.7848391,0,5.496286029,0,2.5146,0,0,15.09813081
1049,1120,Jamaica,2016-06-20,2016,NA,72,33,22.8,26.01,15.27,253.4613317,1,172,0,NA,NA,NA,NA,253.4613317,0,5.535211274,0,6.49224,0,0,15.09813081
1050,1121,Jamaica,2016-06-20,2016,NA,73,6,21.9,27.34,10.69,350.5883138,1,172,1.846741152,33,33,33,NA,350.5883138,0.005253724,5.85961264,2,10.91184,5,1,15.09813081
1051,1122,Jamaica,2016-06-20,2016,NA,74,8,22.2,27.42,12.3,356.6566003,0,172,0,NA,NA,NA,NA,356.6566003,0,5.876773415,0,5.80644,0,0,15.09813081
1052,1123,Jamaica,2016-06-28,2016,NA,75,49,23.3,27.25,7.19,370.0730695,0,180,0,NA,NA,NA,NA,370.0730695,0,5.913700471,0,3.300000106,0,0,15.07347293
1053,1124,Jamaica,2016-07-05,2016,NA,76,2,24.5,25.9,10.04,381.9750801,0,187,0,NA,NA,NA,NA,381.9750801,0,5.945355371,0,1.100000035,0,0,14.99910823
1054,1125,Jamaica,2016-07-05,2016,NA,77,14,24,27.25,5.51,385.3782042,0,187,0,NA,NA,NA,NA,385.3782042,0,5.954225201,0,7.050000226,0,0,14.99910823
1055,1126,Jamaica,2016-07-05,2016,NA,78,47,23.8,27.37,4.69,362.9125084,0,187,0,NA,NA,NA,NA,362.9125084,0,5.894161782,0,5.050000162,0,0,14.99910823
1056,1127,Jamaica,2016-07-05,2016,NA,79,45,24.1,27.42,5.19,375.383686,0,187,0,NA,NA,NA,NA,375.383686,0,5.927948665,0,8.200000262,0,0,14.99910823
1057,1128,Jamaica,2016-07-05,2016,NA,80,18,25,26.6,9.12,194.71591,0,187,0,NA,NA,NA,NA,194.71591,0,5.271541624,0,0.800000026,0,0,14.99910823
1058,1129,Jamaica,2016-07-05,2016,NA,81,35,24.6,27.31,5.3,319.1607864,0,187,0,NA,NA,NA,NA,319.1607864,0,5.765695008,0,7.100000227,0,0,14.99910823
1059,1130,Jamaica,2016-07-05,2016,NA,82,29,24.3,27.29,5.61,260.8224231,0,187,0,NA,NA,NA,NA,260.8224231,0,5.563839804,0,5.450000174,0,0,14.99910823
1060,1131,Jamaica,2016-07-05,2016,NA,83,38,24.3,27.31,5.11,247.6894047,1,187,1.579981685,48,48,48,NA,247.6894047,0.006358624,5.512175561,2,1.000000032,6,1,14.99910823
1061,1132,Jamaica,2016-07-05,2016,NA,84,30,24.3,27.38,5.73,324.7966562,0,187,0,NA,NA,NA,NA,324.7966562,0,5.783199313,0,2.000000064,0,0,14.99910823
1062,1133,Jamaica,2016-07-05,2016,NA,85,39,24.4,27.22,5.08,344.4772386,0,187,0,NA,NA,NA,NA,344.4772386,0,5.842028017,0,6.450000206,0,0,14.99910823
1063,1134,Jamaica,2016-07-05,2016,NA,86,33,24.5,27.25,8.28,394.3503517,0,187,0,NA,NA,NA,NA,394.3503517,0,5.977239732,0,8.650000277,0,0,14.99910823
1064,1135,Jamaica,2016-07-05,2016,NA,87,34,24.5,27.27,5.44,327.4169415,1,187,1.760357288,39,39,39,NA,327.4169415,0.005362099,5.791234409,2,5.050000162,5,1,14.99910823
1065,1149,Moriches,2016-06-01,2016,NA,2,28,21.2,28.77,7.06,513.5305248,0,153,0,NA,NA,NA,NA,513.5305248,0,6.241309472,0,1.09728,0,0,14.8976192
1066,1150,Moriches,2016-06-01,2016,NA,3,14,21.5,28.3,7.32,323.6892076,2,153,3.697264958,31.24740608,25,38,9.192388155,323.6892076,0.011357527,5.77978382,4,0.97536,11,1,14.8976192
1067,1151,Moriches,2016-06-01,2016,NA,4,29,21.6,28.48,9.89,322.7876647,0,153,0,NA,NA,NA,NA,322.7876647,0,5.776994722,0,1.03632,0,0,14.8976192
1068,1152,Moriches,2016-06-01,2016,NA,5,31,20.9,29.09,8.72,967.3089283,0,153,0,NA,NA,NA,NA,967.3089283,0,6.874517915,0,NA,0,0,14.8976192
1069,1153,Moriches,2016-06-01,2016,NA,6,33,20.7,29.02,8.31,325.4216786,0,153,0,NA,NA,NA,NA,325.4216786,0,5.785121814,0,1.3716,0,0,14.8976192
1070,1154,Moriches,2016-06-01,2016,NA,7,8,21,27.9,9.03,344.7258451,0,153,0,NA,NA,NA,NA,344.7258451,0,5.842749449,0,1.15824,0,0,14.8976192
1071,1155,Moriches,2016-06-01,2016,NA,8,40,20.3,29.7,12.45,325.0948158,0,153,0,NA,NA,NA,NA,325.0948158,0,5.784116881,0,1.61544,0,0,14.8976192
1072,1156,Moriches,2016-06-01,2016,NA,9,38,19.4,30.18,13.31,313.8249892,0,153,0,NA,NA,NA,NA,313.8249892,0,5.748835471,0,1.09728,0,0,14.8976192
1073,1157,Moriches,2016-06-01,2016,NA,10,1,20.9,29.27,12.63,325.2261141,0,153,0,NA,NA,NA,NA,325.2261141,0,5.784520676,0,0.9144,0,0,14.8976192
1074,1158,Moriches,2016-05-18,2016,NA,11,24,14.6,26.6,10.95,237.4572683,0,139,0,NA,NA,NA,NA,237.4572683,0,5.469987685,0,1.0668,0,0,14.5455128
1075,1159,Moriches,2016-05-18,2016,NA,12,18,15.6,25.2,10.42,233.4121886,0,139,0,NA,NA,NA,NA,233.4121886,0,5.452805941,0,1.00584,0,0,14.5455128
1076,1160,Moriches,2016-05-18,2016,NA,13,16,15.9,24.6,10.98,239.0641783,0,139,0,NA,NA,NA,NA,239.0641783,0,5.476732044,0,0.9144,0,0,14.5455128
1077,1161,Moriches,2016-05-18,2016,NA,14,30,14.8,26.2,11.13,244.7709911,0,139,0,NA,NA,NA,NA,244.7709911,0,5.500323043,0,1.2192,0,0,14.5455128
1078,1162,Moriches,2016-05-18,2016,NA,15,9,15.1,26.1,11.32,240.7526045,0,139,0,NA,NA,NA,NA,240.7526045,0,5.483769869,0,0.9144,0,0,14.5455128
1079,1163,Moriches,2016-05-18,2016,NA,16,32,15,26,8.3,281.0049392,0,139,0,NA,NA,NA,NA,281.0049392,0,5.638372247,0,NA,0,0,14.5455128
1080,1164,Moriches,2016-05-18,2016,NA,17,36,14.6,26.6,10.91,298.3149258,0,139,0,NA,NA,NA,NA,298.3149258,0,5.698149727,0,1.2192,0,0,14.5455128
1081,1165,Moriches,2016-05-18,2016,NA,18,4,14.6,27,11.48,220.9095481,0,139,0,NA,NA,NA,NA,220.9095481,0,5.397753333,0,0.762,0,0,14.5455128
1082,1166,Moriches,2016-05-18,2016,NA,19,2,15.4,27.4,12.2,252.600876,1,139,1.913436218,26,26,26,NA,252.600876,0.007546393,5.531810678,2,0.6096,8,1,14.5455128
1083,1167,Moriches,2016-05-18,2016,NA,20,39,14.3,27.4,11.19,221.8191351,0,139,0,NA,NA,NA,NA,221.8191351,0,5.401862343,0,0.67056,0,0,14.5455128
1084,1168,Moriches,2016-05-26,2016,NA,21,23S,18.9,29.45,8.92,337.1039077,0,147,0,NA,NA,NA,NA,337.1039077,0,5.820391214,0,1.524,0,0,14.76509707
1085,1169,Moriches,2016-05-26,2016,NA,22,19,18.9,29.31,9.02,208.4869873,0,147,0,NA,NA,NA,NA,208.4869873,0,5.339876628,0,0.70104,0,0,14.76509707
1086,1170,Moriches,2016-05-26,2016,NA,23,16,20.2,28.93,8.33,260.3222636,0,147,0,NA,NA,NA,NA,260.3222636,0,5.561920339,0,0.6096,0,0,14.76509707
1087,1171,Moriches,2016-05-26,2016,NA,24,25,19.2,29.42,8.54,227.9254577,0,147,0,NA,NA,NA,NA,227.9254577,0,5.429018636,0,1.524,0,0,14.76509707
1088,1172,Moriches,2016-05-26,2016,NA,25,28,19,29.62,8.83,209.1452262,1,147,0,NA,NA,NA,NA,209.1452262,0,5.343028873,0,1.524,0,0,14.76509707
1089,1173,Moriches,2016-05-26,2016,NA,26,14,19.9,29.05,8.89,251.5555128,0,147,0,NA,NA,NA,NA,251.5555128,0,5.527663692,0,1.2192,0,0,14.76509707
1090,1174,Moriches,2016-05-26,2016,NA,27,34,17.5,30.25,8.47,342.4619312,0,147,0,NA,NA,NA,NA,342.4619312,0,5.836160502,0,1.6764,0,0,14.76509707
1091,1175,Moriches,2016-05-26,2016,NA,28,5,17.5,30.45,8.95,281.8849037,0,147,0,NA,NA,NA,NA,281.8849037,0,5.641498845,0,0.82296,0,0,14.76509707
1092,1176,Moriches,2016-05-26,2016,NA,29,38,13,30.96,9.47,388.9134987,0,147,0,NA,NA,NA,NA,388.9134987,0,5.963356951,0,1.524,0,0,14.76509707
1093,1177,Moriches,2016-05-26,2016,NA,30,40,13.3,30.96,9.89,290.6015278,0,147,0,NA,NA,NA,NA,290.6015278,0,5.671953009,0,1.12776,0,0,14.76509707
1094,1178,Moriches,2016-06-10,2016,NA,31,4,16.4,26.8,8.36,394.2301444,0,162,0,NA,NA,NA,NA,394.2301444,0,5.976934862,0,0.94488,0,0,15.03667416
1095,1179,Moriches,2016-06-10,2016,NA,32,36,16.4,27.2,8.33,441.5686472,0,162,0,NA,NA,NA,NA,441.5686472,0,6.090333494,0,1.61544,0,0,15.03667416
1096,1180,Moriches,2016-06-10,2016,NA,33,34,16.5,27.1,8.59,526.6031008,0,162,0,NA,NA,NA,NA,526.6031008,0,6.266447135,0,1.02108,0,0,15.03667416
1097,1181,Moriches,2016-06-10,2016,NA,34,16,16.2,27.7,9.1,371.2808103,0,162,0,NA,NA,NA,NA,371.2808103,0,5.916958677,0,1.4478,0,0,15.03667416
1098,1182,Moriches,2016-06-10,2016,NA,35,23N,17,26.6,8.28,382.6747181,0,162,0,NA,NA,NA,NA,382.6747181,0,5.947185328,0,1.72212,0,0,15.03667416
1099,1183,Moriches,2016-06-10,2016,NA,36,27,17,26.8,8.26,541.6618676,1,162,1.760357288,39,39,39,NA,541.6618676,0.00324465,6.294641946,2,1.58496,3,1,15.03667416
1100,1188,Moriches,2016-06-17,2016,NA,41,18,18.9,30.3,7.52,437.6342146,0,169,0,NA,NA,NA,NA,437.6342146,0,6.081383435,0,1.53924,0,0,15.0903957
1101,1189,Moriches,2016-06-17,2016,NA,42,15,18.2,31.1,7.44,312.7593727,2,169,2.333905406,69.28418959,65,74,6.363961031,312.7593727,0.007434598,5.745434117,2,0.85344,7,1,15.0903957
1102,1190,Moriches,2016-06-17,2016,NA,43,14,18.6,30.9,8.26,336.7207486,0,169,0,NA,NA,NA,NA,336.7207486,0,5.819253948,0,1.6002,0,0,15.0903957
1103,1191,Moriches,2016-06-17,2016,NA,44,26,19,30.3,8.53,293.5959766,0,169,0,NA,NA,NA,NA,293.5959766,0,5.682204593,0,1.31064,0,0,15.0903957
1104,1192,Moriches,2016-06-17,2016,NA,45,28,18.9,30.7,8.3,294.1053365,3,169,5.207822466,39.8299196,34,43,5.196152423,294.1053365,0.017552389,5.68393799,5,1.73736,18,1,15.0903957
1105,1193,Moriches,2016-06-17,2016,NA,46,12,18.9,30.3,9.31,339.4256932,2,169,2.884795432,53.98420277,53,55,1.414213562,339.4256932,0.008463135,5.827255052,3,1.31064,8,1,15.0903957
1106,1194,Moriches,2016-06-17,2016,NA,47,34,18.1,30.9,8.8,344.4165873,0,169,0,NA,NA,NA,NA,344.4165873,0,5.841851934,0,1.38684,0,0,15.0903957
1107,1195,Moriches,2016-06-17,2016,NA,48,7,18.9,30.8,8.64,348.9208313,0,169,0,NA,NA,NA,NA,348.9208313,0,5.854845052,0,0.89916,0,0,15.0903957
1108,1196,Moriches,2016-06-17,2016,NA,49,38,18.6,30.8,9.44,363.873661,0,169,0,NA,NA,NA,NA,363.873661,0,5.896806722,0,1.08204,0,0,15.0903957
1109,1197,Moriches,2016-06-17,2016,NA,50,39,18.3,31.4,8.85,307.0738206,0,169,0,NA,NA,NA,NA,307.0738206,0,5.727088177,0,0.82296,0,0,15.0903957
1110,1198,Moriches,2016-06-24,2016,NA,51,40,19.9,30.54,8,428.0287206,0,176,0,NA,NA,NA,NA,428.0287206,0,6.059190297,0,1.143,0,0,15.0940071
1111,1199,Moriches,2016-06-24,2016,NA,52,37,20.4,30.92,8.29,425.5353457,0,176,0,NA,NA,NA,NA,425.5353457,0,6.053348013,0,1.24968,0,0,15.0940071
1112,1200,Moriches,2016-06-24,2016,NA,53,36,20.9,30.84,7.35,189.5831253,1,176,1.686732572,43,43,43,NA,189.5831253,0.008857715,5.244827584,2,1.9812,9,1,15.0940071
1113,1201,Moriches,2016-06-24,2016,NA,54,6,21.6,30.55,7.37,483.2183984,0,176,0,NA,NA,NA,NA,483.2183984,0,6.180468722,0,0.94488,0,0,15.0940071
1114,1202,Moriches,2016-06-24,2016,NA,55,10,22.1,30.12,7.28,435.6937563,2,176,2.798301084,55.85841466,53,59,4.242640687,435.6937563,0.006402096,6.076939603,3,0.9906,6,1,15.0940071
1115,1203,Moriches,2016-06-24,2016,NA,56,9,22.3,30.13,7.34,341.3817943,0,176,0,NA,NA,NA,NA,341.3817943,0,5.833001482,0,1.70688,0,0,15.0940071
1116,1204,Moriches,2016-06-24,2016,NA,57,28,21.8,30.62,7.59,490.2585664,0,176,0,NA,NA,NA,NA,490.2585664,0,6.194932938,0,1.96596,0,0,15.0940071
1117,1205,Moriches,2016-06-24,2016,NA,58,20,22.5,30.22,8.03,395.9286661,2,176,3.581541446,36.96603313,35,39,2.828427125,395.9286661,0.009005257,5.981234059,4,1.0668,9,1,15.0940071
1118,1206,Moriches,2016-06-24,2016,NA,59,26,22.2,30.43,8.13,363.5845607,1,176,1.1530424,70,70,70,NA,363.5845607,0.0031663,5.896011899,1,1.87452,3,1,15.0940071
1119,1207,Moriches,2016-06-24,2016,NA,60,29,21.6,30.65,7.97,317.4893758,0,176,0,NA,NA,NA,NA,317.4893758,0,5.760444356,0,1.9812,0,0,15.0940071
1120,1208,Moriches,2016-07-01,2016,NA,61,24,24.1,30.32,6.1,335.7764465,0,183,0,NA,NA,NA,NA,335.7764465,0,5.816445601,0,1.3716,0,0,15.04748211
1121,1210,Moriches,2016-07-01,2016,NA,63,15,24.3,29.84,6.43,322.4854895,1,183,1.557312077,49,49,49,NA,322.4854895,0.004817469,5.776058142,2,0.94488,5,1,15.04748211
1122,1211,Moriches,2016-07-01,2016,NA,64,26,24.1,30.14,6.62,282.2194282,0,183,0,NA,NA,NA,NA,282.2194282,0,5.642684882,0,1.0668,0,0,15.04748211
1123,1212,Moriches,2016-07-01,2016,NA,65,11,23.9,29.58,6.7,320.4643183,0,183,0,NA,NA,NA,NA,320.4643183,0,5.769770939,0,0.94488,0,0,15.04748211
1124,1213,Moriches,2016-07-01,2016,NA,66,30,24.6,30.13,6.09,385.1572029,0,183,0,NA,NA,NA,NA,385.1572029,0,5.95365157,0,1.28016,0,0,15.04748211
1125,1214,Moriches,2016-07-01,2016,NA,67,31,24.4,30.15,6.49,405.845159,0,183,0,NA,NA,NA,NA,405.845159,0,6.005971705,0,1.2954,0,0,15.04748211
1126,1215,Moriches,2016-07-01,2016,NA,68,32,24.2,30.2,6.9,426.580708,0,183,0,NA,NA,NA,NA,426.580708,0,6.055801582,0,1.34112,0,0,15.04748211
1127,1216,Moriches,2016-07-01,2016,NA,69,34,24.2,30.22,6.85,404.0640052,0,183,0,NA,NA,NA,NA,404.0640052,0,6.001573294,0,0.71628,0,0,15.04748211
1128,1217,Moriches,2016-07-01,2016,NA,70,2,23.5,29.67,7.2,337.7164172,3,183,3.608803593,66.31429379,65,68,1.527525232,337.7164172,0.010629208,5.822206541,4,0.89916,11,1,15.04748211
1129,1218,Moriches,2016-07-08,2016,NA,71,22,24.6,29.45,5.85,378.2782229,0,190,0,NA,NA,NA,NA,378.2782229,0,5.935629964,0,1.17348,0,0,14.9529041
1130,1219,Moriches,2016-07-08,2016,NA,72,20,23.1,30.62,5.41,319.9326263,1,190,1.312908509,60,60,60,NA,319.9326263,0.004095306,5.768110431,1,1.31064,4,1,14.9529041
1131,1220,Moriches,2016-07-08,2016,NA,73,17,25.1,29.73,6.13,363.6806535,0,190,0,NA,NA,NA,NA,363.6806535,0,5.896276157,0,0.85344,0,0,14.9529041
1132,1221,Moriches,2016-07-08,2016,NA,74,15,23.2,30.24,5.07,386.3993962,0,190,0,NA,NA,NA,NA,386.3993962,0,5.95687154,0,0.88392,0,0,14.9529041
1133,1222,Moriches,2016-07-08,2016,NA,75,14,22.8,30.64,8.08,343.5494137,0,190,0,NA,NA,NA,NA,343.5494137,0,5.839330955,0,1.03632,0,0,14.9529041
1134,1223,Moriches,2016-07-08,2016,NA,76,28,23.7,29.99,6.75,434.0704428,0,190,0,NA,NA,NA,NA,434.0704428,0,6.073206832,0,1.66116,0,0,14.9529041
1135,1224,Moriches,2016-07-08,2016,NA,77,24,23.9,30.01,6.75,373.4537512,2,190,2.93051504,52.98431586,52,54,1.414213562,373.4537512,0.007816435,5.922794172,3,1.61544,8,1,14.9529041
1136,1225,Moriches,2016-07-08,2016,NA,78,12,23,30.22,6.8,310.74956,1,190,1.353959245,58,58,58,NA,310.74956,0.004347611,5.738987314,1,1.26492,4,1,14.9529041
1137,1226,Moriches,2016-07-08,2016,NA,79,10,23,30.31,6.53,337.1204953,0,190,0,NA,NA,NA,NA,337.1204953,0,5.820440419,0,0.86868,0,0,14.9529041
1138,1227,Moriches,2016-07-08,2016,NA,80,4,22.2,30.57,6.85,402.3906488,0,190,0,NA,NA,NA,NA,402.3906488,0,5.99742338,0,1.00584,0,0,14.9529041
1139,1228,Moriches,2016-07-13,2016,NA,81,20,25.5,28.88,7.61,459.0036035,2,195,2.807952582,54.97557864,44,71,19.09188309,459.0036035,0.00609886,6.129058061,3,1.12776,6,1,14.85802232
1140,1229,Moriches,2016-07-13,2016,NA,82,24,25,30.13,6.84,358.8717435,1,195,1.686732572,43,43,43,NA,358.8717435,0.004689088,5.882965064,2,1.18872,5,1,14.85802232
1141,1230,Moriches,2016-07-13,2016,NA,83,28,25,30.21,7.05,364.7833083,0,195,0,NA,NA,NA,NA,364.7833083,0,5.899303501,0,1.40208,0,0,14.85802232
1142,1231,Moriches,2016-07-13,2016,NA,84,11,25.8,29.51,8.17,371.6374642,0,195,0,NA,NA,NA,NA,371.6374642,0,5.91791882,0,0.8382,0,0,14.85802232
1143,1232,Moriches,2016-07-13,2016,NA,85,33,25,29.99,7.35,358.5474435,0,195,0,NA,NA,NA,NA,358.5474435,0,5.88206099,0,1.40208,0,0,14.85802232
1144,1233,Moriches,2016-07-13,2016,NA,86,34,25.1,30.14,7.78,366.7548389,0,195,0,NA,NA,NA,NA,366.7548389,0,5.904693611,0,1.2954,0,0,14.85802232
1145,1234,Moriches,2016-07-13,2016,NA,87,5,25.5,30.2,8.1,364.2254203,1,195,1.051532818,83,83,83,NA,364.2254203,0.002882879,5.897772963,1,1.31064,3,1,14.85802232
1146,1235,Moriches,2016-07-13,2016,NA,88,36,24.8,30.37,7.79,343.5658098,1,195,1.086431913,77,77,77,NA,343.5658098,0.003157234,5.839378679,1,1.3716,3,1,14.85802232
1147,1236,Moriches,2016-07-13,2016,NA,89,38,24.5,30.45,7.78,404.8164553,1,195,0,NA,NA,NA,NA,404.8164553,0,6.003433768,0,1.2954,0,0,14.85802232
1148,1237,Moriches,2016-07-13,2016,NA,90,1,25,30.29,7.45,359.4664018,0,195,0,NA,NA,NA,NA,359.4664018,0,5.884620715,0,1.15824,0,0,14.85802232
1149,1238,Moriches,2016-07-21,2016,NA,91,22,24.9,30.16,6.23,293.2822054,0,203,0,NA,NA,NA,NA,293.2822054,0,5.681135304,0,1.0668,0,0,14.6639509
1150,1239,Moriches,2016-07-21,2016,NA,92,23S,24.5,30.4,5.82,350.9212104,0,203,0,NA,NA,NA,NA,350.9212104,0,5.860561727,0,1.3716,0,0,14.6639509
1151,1240,Moriches,2016-07-21,2016,NA,93,28,23.8,30.6,6.04,342.6266212,0,203,0,NA,NA,NA,NA,342.6266212,0,5.836641286,0,1.69164,0,0,14.6639509
1152,1241,Moriches,2016-07-21,2016,NA,94,10,23.4,30.37,6.79,330.3560243,0,203,0,NA,NA,NA,NA,330.3560243,0,5.800170934,0,1.32588,0,0,14.6639509
1153,1242,Moriches,2016-07-21,2016,NA,95,9,23.6,30.75,7.25,325.1252785,0,203,0,NA,NA,NA,NA,325.1252785,0,5.78421058,0,1.05156,0,0,14.6639509
1154,1243,Moriches,2016-07-21,2016,NA,96,6,22.3,31.09,8.42,337.0506119,0,203,0,NA,NA,NA,NA,337.0506119,0,5.820233103,0,1.31064,0,0,14.6639509
1155,1244,Moriches,2016-07-21,2016,NA,97,5,20.9,31.25,8.56,330.161178,0,203,0,NA,NA,NA,NA,330.161178,0,5.799580953,0,1.35636,0,0,14.6639509
1156,1245,Moriches,2016-07-21,2016,NA,98,36,19.6,31.43,8.59,382.2582731,0,203,0,NA,NA,NA,NA,382.2582731,0,5.946096488,0,1.32588,0,0,14.6639509
1157,1246,Moriches,2016-07-21,2016,NA,99,37,19.6,31.45,8.54,328.8544094,0,203,0,NA,NA,NA,NA,328.8544094,0,5.795615128,0,1.3716,0,0,14.6639509
1158,1247,Moriches,2016-07-21,2016,NA,100,38,19.8,31.44,8.83,340.3932646,1,203,0,NA,NA,NA,NA,340.3932646,0,5.83010161,0,1.11252,0,0,14.6639509
1159,1248,Moriches,2016-07-28,2016,NA,101,30,25.9,30.2,5.43,349.3436772,0,210,0,NA,NA,NA,NA,349.3436772,0,5.856056186,0,1.2954,0,0,14.45732969
1160,1251,Moriches,2016-07-28,2016,NA,104,23N,26.6,29.93,5.73,404.3712431,0,210,0,NA,NA,NA,NA,404.3712431,0,6.002333374,0,1.26492,0,0,14.45732969
1161,1253,Moriches,2016-07-28,2016,NA,106,33,26.2,30.3,5.54,394.3104902,0,210,0,NA,NA,NA,NA,394.3104902,0,5.977138645,0,0.96012,0,0,14.45732969
1162,1254,Moriches,2016-07-28,2016,NA,107,37,25.8,30.49,5.64,392.3584535,0,210,0,NA,NA,NA,NA,392.3584535,0,5.972175844,0,1.17348,0,0,14.45732969
1163,1255,Moriches,2016-07-28,2016,NA,108,38,25.8,30.47,6.21,336.3292528,0,210,0,NA,NA,NA,NA,336.3292528,0,5.818090599,0,0.97536,0,0,14.45732969
1164,1256,Moriches,2016-07-28,2016,NA,109,3,26.1,27.41,6.18,365.3063639,1,210,1.130583272,72,72,72,NA,365.3063639,0.003090111,5.900736355,1,0.89916,3,1,14.45732969
1165,1257,Moriches,2016-07-28,2016,NA,110,2,25.7,30.48,6.06,283.7342388,2,210,2.486159872,64.10162944,59,70,7.778174593,283.7342388,0.008724118,5.648038021,2,1.00584,9,1,14.45732969
