,Bay,Date,Year,Tow,Towindex,Station,StartLAT,StartLON,Temp,SAL,DO.mg.L,Bottom.type,distswept,NumCaught,jday,cpT,avl,minl,maxl,sdl,area,cpue,efoff,rcpT,AvDepth,EndLAT,EndLON,NumKept
1150,Moriches,2016-06-01,2016,,3,14,40.78378333,-72.79573333,21.5,28.3,7.32,,323.6892076,2,153,3.697264958,31.24740608,25,38,9.192388155,323.6892076,0.011357527,5.77978382,4,0.97536,40.78203333,-72.79266667,2
1151,Moriches,2016-06-01,2016,,4,29,40.78186667,-72.79403333,21.6,28.48,9.89,,322.7876647,0,153,0,,,,,322.7876647,0,5.776994722,0,1.03632,40.781,-72.79038333,0
1152,Moriches,2016-06-01,2016,,5,31,40.77971667,-72.79201667,20.9,29.09,8.72,,967.3089283,0,153,0,,,,,967.3089283,0,6.874517915,0,,40.7803,-72.78058333,0
1153,Moriches,2016-06-01,2016,,6,33,40.78008333,-72.7866,20.7,29.02,8.31,,325.4216786,0,153,0,,,,,325.4216786,0,5.785121814,0,1.3716,40.77993333,-72.79045,0
1154,Moriches,2016-06-01,2016,,7,8,40.78203333,-72.78756667,21,27.9,9.03,,344.7258451,0,153,0,,,,,344.7258451,0,5.842749449,0,1.15824,40.78198333,-72.79165,0
1155,Moriches,2016-06-01,2016,,8,40,40.78051667,-72.76971667,20.3,29.7,12.45,,325.0948158,0,153,0,,,,,325.0948158,0,5.784116881,0,1.61544,40.77985,-72.77346667,0
1156,Moriches,2016-06-01,2016,,9,38,40.78036667,-72.77428333,19.4,30.18,13.31,,313.8249892,0,153,0,,,,,313.8249892,0,5.748835471,0,1.09728,40.78083333,-72.77795,0
1157,Moriches,2016-06-01,2016,,10,1,40.78191667,-72.76923333,20.9,29.27,12.63,,325.2261141,0,153,0,,,,,325.2261141,0,5.784520676,0,0.9144,40.78143333,-72.77303333,0
1158,Moriches,2016-05-18,2016,,11,24,40.778,-72.8002,14.6,26.6,10.95,,237.4572683,0,139,0,,,,,237.4572683,0,5.469987685,0,1.0668,40.78005,-72.801,0
1159,Moriches,2016-05-18,2016,,12,18,40.78005,-72.8038,15.6,25.2,10.42,,233.4121886,0,139,0,,,,,233.4121886,0,5.452805941,0,1.00584,40.78215,-72.80368333,0
1160,Moriches,2016-05-18,2016,,13,16,40.78386667,-72.80206667,15.9,24.6,10.98,,239.0641783,0,139,0,,,,,239.0641783,0,5.476732044,0,0.9144,40.78321667,-72.79936667,0
1161,Moriches,2016-05-18,2016,,14,30,40.77998333,-72.79471667,14.8,26.2,11.13,,244.7709911,0,139,0,,,,,244.7709911,0,5.500323043,0,1.2192,40.77975,-72.79183333,0
1162,Moriches,2016-05-18,2016,,15,9,40.78173333,-72.78985,15.1,26.1,11.32,,240.7526045,0,139,0,,,,,240.7526045,0,5.483769869,0,0.9144,40.78165,-72.787,0
1163,Moriches,2016-05-18,2016,,16,32,40.78046667,-72.78881667,15,26,8.3,,281.0049392,0,139,0,,,,,281.0049392,0,5.638372247,0,,40.78025,-72.7855,0
1164,Moriches,2016-05-18,2016,,17,36,40.7803,-72.78036667,14.6,26.6,10.91,,298.3149258,0,139,0,,,,,298.3149258,0,5.698149727,0,1.2192,40.78025,-72.77683333,0
1165,Moriches,2016-05-18,2016,,18,4,40.78153333,-72.77728333,14.6,27,11.48,,220.9095481,0,139,0,,,,,220.9095481,0,5.397753333,0,0.762,40.7815,-72.77466667,0
1166,Moriches,2016-05-18,2016,,19,2,40.78221667,-72.77271667,15.4,27.4,12.2,,252.600876,1,139,1.913436218,26,26,26,,252.600876,0.007546393,5.531810678,2,0.6096,40.78176667,-72.76978333,1
1167,Moriches,2016-05-18,2016,,20,39,40.78055,-72.7731,14.3,27.4,11.19,,221.8191351,0,139,0,,,,,221.8191351,0,5.401862343,0,0.67056,40.78036667,-72.77048333,0
1168,Moriches,2016-05-26,2016,,21,23S,40.77818333,-72.80381667,18.9,29.45,8.92,,337.1039077,0,147,0,,,,,337.1039077,0,5.820391214,0,1.524,40.78101667,-72.80238333,0
1169,Moriches,2016-05-26,2016,,22,19,40.78146667,-72.80511667,18.9,29.31,9.02,,208.4869873,0,147,0,,,,,208.4869873,0,5.339876628,0,0.70104,40.78318333,-72.80411667,0
1170,Moriches,2016-05-26,2016,,23,16,40.78365,-72.8016,20.2,28.93,8.33,,260.3222636,0,147,0,,,,,260.3222636,0,5.561920339,0,0.6096,40.7836,-72.79851667,0
1171,Moriches,2016-05-26,2016,,24,25,40.78021667,-72.79881667,19.2,29.42,8.54,,227.9254577,0,147,0,,,,,227.9254577,0,5.429018636,0,1.524,40.7802,-72.79611667,0
1172,Moriches,2016-05-26,2016,,25,28,40.78041667,-72.79558333,19,29.62,8.83,,209.1452262,1,147,0,,,,,209.1452262,0,5.343028873,0,1.524,40.78105,-72.79791667,1
1173,Moriches,2016-05-26,2016,,26,14,40.78355,-72.79568333,19.9,29.05,8.89,,251.5555128,0,147,0,,,,,251.5555128,0,5.527663692,0,1.2192,40.78315,-72.79275,0
1174,Moriches,2016-05-26,2016,,27,34,40.78036667,-72.78493333,17.5,30.25,8.47,,342.4619312,0,147,0,,,,,342.4619312,0,5.836160502,0,1.6764,40.77993333,-73.78145,0
1175,Moriches,2016-05-26,2016,,28,5,40.78176667,-72.77928333,17.5,30.45,8.95,,281.8849037,0,147,0,,,,,281.8849037,0,5.641498845,0,0.82296,40.78118333,-72.77603333,0
1176,Moriches,2016-05-26,2016,,29,38,40.77985,-72.77631667,13,30.96,9.47,,388.9134987,0,147,0,,,,,388.9134987,0,5.963356951,0,1.524,40.7793,-72.77176667,0
1177,Moriches,2016-05-26,2016,,30,40,40.78021667,-72.76995,13.3,30.96,9.89,,290.6015278,0,147,0,,,,,290.6015278,0,5.671953009,0,1.12776,40.77973333,-72.76656667,0
1178,Moriches,2016-06-10,2016,,31,4,40.78074,-72.7795,16.4,26.8,8.36,,394.2301444,0,162,0,,,,,394.2301444,0,5.976934862,0,0.94488,40.78041,-72.77485,0
1179,Moriches,2016-06-10,2016,,32,36,40.77886,-72.77717,16.4,27.2,8.33,,441.5686472,0,162,0,,,,,441.5686472,0,6.090333494,0,1.61544,40.77971,-72.78228,0
1180,Moriches,2016-06-10,2016,,33,34,40.78002,-72.78157,16.5,27.1,8.59,,526.6031008,0,162,0,,,,,526.6031008,0,6.266447135,0,1.02108,40.7809,-72.7877,0
1181,Moriches,2016-06-10,2016,,34,16,40.78302,-72.80236,16.2,27.7,9.1,,371.2808103,0,162,0,,,,,371.2808103,0,5.916958677,0,1.4478,40.78264,-72.79799,0
1182,Moriches,2016-06-10,2016,,35,23N,40.78188,-72.79852,17,26.6,8.28,,382.6747181,0,162,0,,,,,382.6747181,0,5.947185328,0,1.72212,40.78274,-72.80291,0
1183,Moriches,2016-06-10,2016,,36,27,40.78238,-72.79806,17,26.8,8.26,,541.6618676,1,162,1.760357288,39,39,39,,541.6618676,0.00324465,6.294641946,2,1.58496,40.78158,-72.79173,1
1184,Moriches,2016-06-10,2016,,37,29,40.78202,-72.79558,,,,,415.6286473,3,162,4.927528551,43.50042705,35,55,10.06644591,415.6286473,0.011785877,6.029792187,5,1.64592,40.78122,-72.79077,3
1185,Moriches,2016-06-10,2016,,38,31,40.78048,-72.794,,,,,564.656279,0,162,0,,,,,564.656279,0,6.33621719,0,2.16408,40.77875,-72.78771,0
1186,Moriches,2016-06-10,2016,,39,10,40.78305,-72.79034,,,,,425.8762416,0,162,0,,,,,425.8762416,0,6.054148791,0,1.40208,40.78239,-72.78537,0
1187,Moriches,2016-06-10,2016,,40,1,40.78118,-72.77228,,,,,579.8410449,0,162,0,,,,,579.8410449,0,6.362754005,0,1.143,40.7807,-72.76544,0
1188,Moriches,2016-06-17,2016,,41,18,40.78255,-72.80428,18.9,30.3,7.52,,437.6342146,0,169,0,,,,,437.6342146,0,6.081383435,0,1.53924,40.77861,-72.80417,0
1189,Moriches,2016-06-17,2016,,42,15,40.78366,-72.79963,18.2,31.1,7.44,,312.7593727,2,169,2.333905406,69.28418959,65,74,6.363961031,312.7593727,0.007434598,5.745434117,2,0.85344,40.78381,-72.79593,2
1190,Moriches,2016-06-17,2016,,43,14,40.78348,-72.79707,18.6,30.9,8.26,,336.7207486,0,169,0,,,,,336.7207486,0,5.819253948,0,1.6002,40.78296,-72.79314,0
1191,Moriches,2016-06-17,2016,,44,26,40.78274,-72.79902,19,30.3,8.53,,293.5959766,0,169,0,,,,,293.5959766,0,5.682204593,0,1.31064,40.78301,-72.80248,0
1192,Moriches,2016-06-17,2016,,45,28,40.78061,-72.79748,18.9,30.7,8.3,,294.1053365,3,169,5.207822466,39.8299196,34,43,5.196152423,294.1053365,0.017552389,5.68393799,5,1.73736,40.78019,-72.79404,3
1193,Moriches,2016-06-17,2016,,46,12,40.78178,-72.79242,18.9,30.3,9.31,,339.4256932,2,169,2.884795432,53.98420277,53,55,1.414213562,339.4256932,0.008463135,5.827255052,3,1.31064,40.78171,-72.7884,2
1194,Moriches,2016-06-17,2016,,47,34,40.7802,-72.78525,18.1,30.9,8.8,,344.4165873,0,169,0,,,,,344.4165873,0,5.841851934,0,1.38684,40.78018,-72.78117,0
1195,Moriches,2016-06-17,2016,,48,7,40.78167,-72.78454,18.9,30.8,8.64,,348.9208313,0,169,0,,,,,348.9208313,0,5.854845052,0,0.89916,40.7818,-72.78867,0
1196,Moriches,2016-06-17,2016,,49,38,40.78066,-72.77757,18.6,30.8,9.44,,363.873661,0,169,0,,,,,363.873661,0,5.896806722,0,1.08204,40.77983,-72.7734,0
1197,Moriches,2016-06-17,2016,,50,39,40.78022,-72.77341,18.3,31.4,8.85,,307.0738206,0,169,0,,,,,307.0738206,0,5.727088177,0,0.82296,40.7804,-72.76978,0
1198,Moriches,2016-06-24,2016,,51,40,40.78055,-72.76823,19.9,30.54,8,,428.0287206,0,176,0,,,,,428.0287206,0,6.059190297,0,1.143,40.78061,-72.7733,0
1199,Moriches,2016-06-24,2016,,52,37,40.78083,-72.77564,20.4,30.92,8.29,,425.5353457,0,176,0,,,,,425.5353457,0,6.053348013,0,1.24968,40.78091,-72.78068,0
1200,Moriches,2016-06-24,2016,,53,36,40.78033,-72.78026,20.9,30.84,7.35,,189.5831253,1,176,1.686732572,43,43,43,,189.5831253,0.008857715,5.244827584,2,1.9812,40.77926,-72.77851,1
1201,Moriches,2016-06-24,2016,,54,6,40.78189,-72.78286,21.6,30.55,7.37,,483.2183984,0,176,0,,,,,483.2183984,0,6.180468722,0,0.94488,40.78259,-72.78851,0
1202,Moriches,2016-06-24,2016,,55,10,40.78356,-72.7899,22.1,30.12,7.28,,435.6937563,2,176,2.798301084,55.85841466,53,59,4.242640687,435.6937563,0.006402096,6.076939603,3,0.9906,40.78235,-72.78499,2
1203,Moriches,2016-06-24,2016,,56,9,40.78274,-72.78975,22.3,30.13,7.34,,341.3817943,0,176,0,,,,,341.3817943,0,5.833001482,0,1.70688,40.7834,-72.7937,0
1204,Moriches,2016-06-24,2016,,57,28,40.78128,-72.79488,21.8,30.62,7.59,,490.2585664,0,176,0,,,,,490.2585664,0,6.194932938,0,1.96596,40.78151,-72.80068,0
1205,Moriches,2016-06-24,2016,,58,20,40.78129,-72.80531,22.5,30.22,8.03,,395.9286661,2,176,3.581541446,36.96603313,35,39,2.828427125,395.9286661,0.009005257,5.981234059,4,1.0668,40.77781,-72.80633,2
1206,Moriches,2016-06-24,2016,,59,26,40.78236,-72.79881,22.2,30.43,8.13,,363.5845607,1,176,1.1530424,70,70,70,,363.5845607,0.0031663,5.896011899,1,1.87452,40.78279,-72.80308,1
1207,Moriches,2016-06-24,2016,,60,29,40.78178,-72.79517,21.6,30.65,7.97,,317.4893758,0,176,0,,,,,317.4893758,0,5.760444356,0,1.9812,40.78131,-72.79146,0
1208,Moriches,2016-07-01,2016,,61,24,40.78,-72.80166667,24.1,30.32,6.1,,335.7764465,0,183,0,,,,,335.7764465,0,5.816445601,0,1.3716,40.78052778,-72.79775,0
1209,Moriches,2016-07-01,2016,,62,20,40.78088889,-72.8045,23.9,30.11,6.39,,1008.268286,0,183,0,,,,,1008.268286,0,6.91598957,0,1.15824,40.78088889,-72.81644444,0
1210,Moriches,2016-07-01,2016,,63,15,40.78347222,-72.79902778,24.3,29.84,6.43,,322.4854895,1,183,1.557312077,49,49,49,,322.4854895,0.004817469,5.776058142,2,0.94488,40.78058333,-72.79863889,1
1211,Moriches,2016-07-01,2016,,64,26,40.78147222,-72.80013889,24.1,30.14,6.62,,282.2194282,0,183,0,,,,,282.2194282,0,5.642684882,0,1.0668,40.78222222,-72.79694444,0
1212,Moriches,2016-07-01,2016,,65,11,40.78375,-72.79205556,23.9,29.58,6.7,,320.4643183,0,183,0,,,,,320.4643183,0,5.769770939,0,0.94488,40.78094444,-72.79116667,0
1213,Moriches,2016-07-01,2016,,66,30,40.78027778,-72.79558333,24.6,30.13,6.09,,385.1572029,0,183,0,,,,,385.1572029,0,5.95365157,0,1.28016,40.78047222,-72.79102778,0
1214,Moriches,2016-07-01,2016,,67,31,40.78013889,-72.79263889,24.4,30.15,6.49,,405.845159,0,183,0,,,,,405.845159,0,6.005971705,0,1.2954,40.78002778,-72.78783333,0
1215,Moriches,2016-07-01,2016,,68,32,40.77955556,-72.79013889,24.2,30.2,6.9,,426.580708,0,183,0,,,,,426.580708,0,6.055801582,0,1.34112,40.78052778,-72.78525,0
1216,Moriches,2016-07-01,2016,,69,34,40.78044444,-72.78738889,24.2,30.22,6.85,,404.0640052,0,183,0,,,,,404.0640052,0,6.001573294,0,0.71628,40.78066667,-72.78261111,0
1217,Moriches,2016-07-01,2016,,70,2,40.78194444,-72.77166667,23.5,29.67,7.2,,337.7164172,3,183,3.608803593,66.31429379,65,68,1.527525232,337.7164172,0.010629208,5.822206541,4,0.89916,40.77905556,-72.77041667,3
1218,Moriches,2016-07-08,2016,,71,22,40.77713889,-72.80155556,24.6,29.45,5.85,,378.2782229,0,190,0,,,,,378.2782229,0,5.935629964,0,1.17348,40.77844444,-72.80569444,0
1219,Moriches,2016-07-08,2016,,72,20,40.77927778,-72.80486111,23.1,30.62,5.41,,319.9326263,1,190,1.312908509,60,60,60,,319.9326263,0.004095306,5.768110431,1,1.31064,40.78213889,-72.80441667,1
1220,Moriches,2016-07-08,2016,,73,17,40.78261111,-72.80458333,25.1,29.73,6.13,,363.6806535,0,190,0,,,,,363.6806535,0,5.896276157,0,0.85344,40.78344444,-72.80041667,0
1221,Moriches,2016-07-08,2016,,74,15,40.78322222,-72.80069444,23.2,30.24,5.07,,386.3993962,0,190,0,,,,,386.3993962,0,5.95687154,0,0.88392,40.78405556,-72.79625,0
1222,Moriches,2016-07-08,2016,,75,14,40.78302778,-72.79777778,22.8,30.64,8.08,,343.5494137,0,190,0,,,,,343.5494137,0,5.839330955,0,1.03632,40.78347222,-72.79375,0
1223,Moriches,2016-07-08,2016,,76,28,40.78,-72.79444444,23.7,29.99,6.75,,434.0704428,0,190,0,,,,,434.0704428,0,6.073206832,0,1.66116,40.77986111,-72.79958333,0
1224,Moriches,2016-07-08,2016,,77,24,40.78016667,-72.80247222,23.9,30.01,6.75,,373.4537512,2,190,2.93051504,52.98431586,52,54,1.414213562,373.4537512,0.007816435,5.922794172,3,1.61544,40.77997222,-72.79805556,2
1225,Moriches,2016-07-08,2016,,78,12,40.78238889,-72.79297222,23,30.22,6.8,,310.74956,1,190,1.353959245,58,58,58,,310.74956,0.004347611,5.738987314,1,1.26492,40.78263889,-72.78930556,1
1226,Moriches,2016-07-08,2016,,79,10,40.78363889,-72.78975,23,30.31,6.53,,337.1204953,0,190,0,,,,,337.1204953,0,5.820440419,0,0.86868,40.78213889,-72.78627778,0
1227,Moriches,2016-07-08,2016,,80,4,40.78191667,-72.77830556,22.2,30.57,6.85,,402.3906488,0,190,0,,,,,402.3906488,0,5.99742338,0,1.00584,40.78161111,-72.77355556,0
1228,Moriches,2016-07-13,2016,,81,20,40.78080556,-72.80530556,25.5,28.88,7.61,,459.0036035,2,195,2.807952582,54.97557864,44,71,19.09188309,459.0036035,0.00609886,6.129058061,3,1.12776,40.78161111,-72.79997222,2
1229,Moriches,2016-07-13,2016,,82,24,40.77955556,-72.80213889,25,30.13,6.84,,358.8717435,1,195,1.686732572,43,43,43,,358.8717435,0.004689088,5.882965064,2,1.18872,40.78163889,-72.79888889,1
1230,Moriches,2016-07-13,2016,,83,28,40.77969444,-72.79727778,25,30.21,7.05,,364.7833083,0,195,0,,,,,364.7833083,0,5.899303501,0,1.40208,40.78063889,-72.79313889,0
1231,Moriches,2016-07-13,2016,,84,11,40.78386111,-72.79163889,25.8,29.51,8.17,,371.6374642,0,195,0,,,,,371.6374642,0,5.91791882,0,0.8382,40.78191667,-72.78805556,0
1232,Moriches,2016-07-13,2016,,85,33,40.77966667,-72.78830556,25,29.99,7.35,,358.5474435,0,195,0,,,,,358.5474435,0,5.88206099,0,1.40208,40.78055556,-72.78422222,0
1233,Moriches,2016-07-13,2016,,86,34,40.78008333,-72.78538889,25.1,30.14,7.78,,366.7548389,0,195,0,,,,,366.7548389,0,5.904693611,0,1.2954,40.78094444,-72.78119444,0
1234,Moriches,2016-07-13,2016,,87,5,40.78208333,-72.77872222,25.5,30.2,8.1,,364.2254203,1,195,1.051532818,83,83,83,,364.2254203,0.002882879,5.897772963,1,1.31064,40.77947222,-72.77611111,1
1235,Moriches,2016-07-13,2016,,88,36,40.77977778,-72.78177778,24.8,30.37,7.79,,343.5658098,1,195,1.086431913,77,77,77,,343.5658098,0.003157234,5.839378679,1,1.3716,40.78022222,-72.77775,1
1236,Moriches,2016-07-13,2016,,89,38,40.77972222,-72.77625,24.5,30.45,7.78,,404.8164553,1,195,0,,,,,404.8164553,0,6.003433768,0,1.2954,40.78086111,-72.77169444,1
1237,Moriches,2016-07-13,2016,,90,1,40.78163889,-72.76994444,25,30.29,7.45,,359.4664018,0,195,0,,,,,359.4664018,0,5.884620715,0,1.15824,40.78047222,-72.76597222,0
1238,Moriches,2016-07-21,2016,,91,22,40.77716667,-72.8055,24.9,30.16,6.23,,293.2822054,0,203,0,,,,,293.2822054,0,5.681135304,0,1.0668,40.77980556,-72.80536111,0
1239,Moriches,2016-07-21,2016,,92,23S,40.77713889,-72.80419444,24.5,30.4,5.82,,350.9212104,0,203,0,,,,,350.9212104,0,5.860561727,0,1.3716,40.77986111,-72.80208333,0
1240,Moriches,2016-07-21,2016,,93,28,40.77977778,-72.79752778,23.8,30.6,6.04,,342.6266212,0,203,0,,,,,342.6266212,0,5.836641286,0,1.69164,40.78105556,-72.79383333,0
1241,Moriches,2016-07-21,2016,,94,10,40.78325,-72.79022222,23.4,30.37,6.79,,330.3560243,0,203,0,,,,,330.3560243,0,5.800170934,0,1.32588,40.78255556,-72.78641667,0
1242,Moriches,2016-07-21,2016,,95,9,40.78175,-72.79036111,23.6,30.75,7.25,,325.1252785,0,203,0,,,,,325.1252785,0,5.78421058,0,1.05156,40.78297222,-72.78686111,0
1243,Moriches,2016-07-21,2016,,96,6,40.78238889,-72.78208333,22.3,31.09,8.42,,337.0506119,0,203,0,,,,,337.0506119,0,5.820233103,0,1.31064,40.77936111,-72.78236111,0
1244,Moriches,2016-07-21,2016,,97,5,40.78238889,-72.77933333,20.9,31.25,8.56,,330.161178,0,203,0,,,,,330.161178,0,5.799580953,0,1.35636,40.78019444,-72.77669444,0
1245,Moriches,2016-07-21,2016,,98,36,40.78019444,-72.78077778,19.6,31.43,8.59,,382.2582731,0,203,0,,,,,382.2582731,0,5.946096488,0,1.32588,40.78013889,-72.77625,0
1246,Moriches,2016-07-21,2016,,99,37,40.77969444,-72.77747222,19.6,31.45,8.54,,328.8544094,0,203,0,,,,,328.8544094,0,5.795615128,0,1.3716,40.78080556,-72.77386111,0
1247,Moriches,2016-07-21,2016,,100,38,40.78027778,-72.77588889,19.8,31.44,8.83,,340.3932646,1,203,0,,,,,340.3932646,0,5.83010161,0,1.11252,40.78080556,-72.77191667,1
1248,Moriches,2016-07-28,2016,,101,30,40.78058333,-72.79166667,25.9,30.2,5.43,,349.3436772,0,210,0,,,,,349.3436772,0,5.856056186,0,1.2954,40.78022222,-72.79577778,0
1249,Moriches,2016-07-28,2016,,102,25,40.77986111,-72.79677778,26.4,30.02,5.47,,1720.842723,0,210,0,,,,,1720.842723,0,7.450569405,0,1.15824,40.78097222,-72.81711111,0
1250,Moriches,2016-07-28,2016,,103,19,40.78161111,-72.80491667,26.4,30.06,5.6,,1126.089636,0,210,0,,,,,1126.089636,0,7.026506411,0,1.02108,40.77155556,-72.80319444,0
1251,Moriches,2016-07-28,2016,,104,23N,40.78213889,-72.80222222,26.6,29.93,5.73,,404.3712431,0,210,0,,,,,404.3712431,0,6.002333374,0,1.26492,40.78166667,-72.79747222,0
1252,Moriches,2016-07-28,2016,,105,29,40.78216667,-72.79441667,26.4,30.2,78.8,,393.3403509,0,210,0,,,,,393.3403509,0,5.97467527,0,0.97536,40.78152778,-72.78983333,0
1253,Moriches,2016-07-28,2016,,106,33,40.78047222,-72.78744444,26.2,30.3,5.54,,394.3104902,0,210,0,,,,,394.3104902,0,5.977138645,0,0.96012,40.78005556,-72.78280556,0
1254,Moriches,2016-07-28,2016,,107,37,40.78011111,-72.77794444,25.8,30.49,5.64,,392.3584535,0,210,0,,,,,392.3584535,0,5.972175844,0,1.17348,40.78055556,-72.77333333,0
1255,Moriches,2016-07-28,2016,,108,38,40.77986111,-72.776,25.8,30.47,6.21,,336.3292528,0,210,0,,,,,336.3292528,0,5.818090599,0,0.97536,40.78041667,-72.77208333,0
1256,Moriches,2016-07-28,2016,,109,3,40.78130556,-72.77580556,26.1,27.41,6.18,,365.3063639,1,210,1.130583272,72,72,72,,365.3063639,0.003090111,5.900736355,1,0.89916,40.78219444,-72.77163889,1
1257,Moriches,2016-07-28,2016,,110,2,40.78194444,-72.77338889,25.7,30.48,6.06,,283.7342388,2,210,2.486159872,64.10162944,59,70,7.778174593,283.7342388,0.008724118,5.648038021,2,1.00584,40.78197222,-72.77002778,2
1258,Moriches,2016-08-04,2016,,111,1,40.78227778,-72.76977778,22.9,31.14,7.16,,377.3984527,0,217,0,,,,,377.3984527,0,5.933301533,0,0.9144,40.78063889,-72.77369444,0
1259,Moriches,2016-08-04,2016,,112,38,40.78072222,-72.77519444,22.9,31.19,7.46,,364.0545826,0,217,0,,,,,364.0545826,0,5.897303809,0,1.18872,40.78030556,-72.77091667,0
1260,Moriches,2016-08-04,2016,,113,8,40.78247222,-72.78469444,23.6,30.53,6.22,,349.0344384,0,217,0,,,,,349.0344384,0,5.855170595,0,0.88392,40.78119444,-72.78091667,0
1261,Moriches,2016-08-04,2016,,114,35,40.78019444,-72.78208333,23,31.18,7.33,,408.7481872,0,217,0,,,,,408.7481872,0,6.013099287,0,1.72212,40.77997222,-72.78691667,0
1262,Moriches,2016-08-04,2016,,115,32,40.78036111,-72.78755556,23,31.13,7.45,,339.864188,0,217,0,,,,,339.864188,0,5.828546091,0,1.47828,40.78227778,-72.79069444,0
1263,Moriches,2016-08-04,2016,,116,31,40.78013889,-72.79125,23.1,31.14,7.4,,364.4069184,2,217,1.021103079,93,93,93,,364.4069184,0.002798177,5.898271151,1,1.95072,40.77880556,-72.79519444,2
1264,Moriches,2016-08-04,2016,,117,26,40.78166667,-72.79894444,24.1,30.02,6.32,,397.40892,0,217,0,,,,,397.40892,0,5.984965776,0,1.64592,40.78238889,-72.79433333,0
1265,Moriches,2016-08-04,2016,,118,14,40.78430556,-72.79402778,24,29.84,6.31,,280.9423575,0,217,0,,,,,280.9423575,0,5.638149515,0,1.15824,40.78294444,-72.79683333,0
1266,Moriches,2016-08-04,2016,,119,16,40.78419444,-72.80113889,24.4,29.47,6.61,,342.4619312,0,217,0,,,,,342.4619312,0,5.836160502,0,1.24968,40.78188889,-72.80383333,0
1267,Moriches,2016-08-04,2016,,120,12,40.78227778,-72.79172222,23.5,31,7.82,,404.7648812,0,217,0,,,,,404.7648812,0,6.003306358,0,1.34112,40.78127778,-72.78711111,0
1268,Moriches,2016-08-11,2016,,121,31,40.77986111,-72.79208333,26,29.87,5.45,,387.9815149,0,224,0,,,,,387.9815149,0,5.960957696,0,1.03632,40.78113889,-72.78780556,0
1269,Moriches,2016-08-11,2016,,122,30,40.78061111,-72.79172222,25.8,30.26,5.36,,432.0963054,0,224,0,,,,,432.0963054,0,6.068648493,0,1.20396,40.77977778,-72.79672222,0
1270,Moriches,2016-08-11,2016,,123,25,40.78083333,-72.79722222,26.1,29.75,5.79,,1068.448466,0,224,0,,,,,1068.448466,0,6.973962843,0,1.11252,40.77919444,-72.78475,0
1271,Moriches,2016-08-11,2016,,124,26,40.78252778,-72.79725,26.4,29.26,5.99,,1003.406696,1,224,1.03954598,86,86,86,,1003.406696,0.00103548,6.911156185,1,1.26492,40.78130556,-72.78547222,1
1272,Moriches,2016-08-11,2016,,125,15,40.78344444,-72.79705556,26.6,29.33,6.14,,998.1092003,0,224,0,,,,,998.1092003,0,6.905862689,0,1.23444,40.78163889,-72.78547222,0
1273,Moriches,2016-08-11,2016,,126,16,40.78363889,-72.80225,26.9,29.45,6.43,,436.2344762,0,224,0,,,,,436.2344762,0,6.078179888,0,1.24968,40.78322222,-72.79711111,0
1274,Moriches,2016-08-11,2016,,127,17,40.78338889,-72.80283333,26.7,29.58,6.17,,261.8434349,0,224,0,,,,,261.8434349,0,5.567746748,0,1.31064,40.78125,-72.80152778,0
1275,Moriches,2016-08-11,2016,,128,11,40.78383333,-72.79216667,27.3,29.12,7.06,,382.7966621,0,224,0,,,,,382.7966621,0,5.94750394,0,1.00584,40.78363889,-72.79669444,0
1276,Moriches,2016-08-11,2016,,129,10,40.78319444,-72.79013889,27.2,29.36,7.07,,469.7998805,0,224,0,,,,,469.7998805,0,6.152306818,0,1.23444,40.78222222,-72.78472222,0
1277,Moriches,2016-08-11,2016,,130,6,40.78227778,-72.78227778,27.6,29.46,7.51,,460.8605887,0,224,0,,,,,460.8605887,0,6.133095587,0,0.94488,40.78061111,-72.78727778,0
1278,Moriches,2016-08-18,2016,,131,20,40.77913889,-72.80469444,25.1,30.24,5.38,,361.2844998,0,231,0,,,,,361.2844998,0,5.889665736,0,1.20396,40.78238889,-72.80488889,0
1279,Moriches,2016-08-18,2016,,132,19,40.78061111,-72.80541667,25.3,30.22,5.3,,280.9752962,0,231,0,,,,,280.9752962,0,5.638266752,0,1.43256,40.78269444,-72.80352778,0
1280,Moriches,2016-08-18,2016,,133,14,40.78338889,-72.79755556,23,30.59,4.86,,364.443736,0,231,0,,,,,364.443736,0,5.89837218,0,1.28016,40.78383333,-72.79327778,0
1281,Moriches,2016-08-18,2016,,134,13,40.78338889,-72.79513889,23,30.72,4.45,,317.4975473,0,231,0,,,,,317.4975473,0,5.760470093,0,0.9144,40.78361111,-72.79138889,0
1282,Moriches,2016-08-18,2016,,135,27,40.78205556,-72.79761111,23.2,30.77,5.09,,288.055038,0,231,0,,,,,288.055038,0,5.663151566,0,1.47828,40.78261111,-72.79427778,0
1283,Moriches,2016-08-18,2016,,136,29,40.78177778,-72.79541667,22.5,30.98,5.64,,321.4717902,0,231,0,,,,,321.4717902,0,5.772909795,0,1.56972,40.78188889,-72.79161111,0
1284,Moriches,2016-08-18,2016,,137,8,40.78186111,-72.78880556,21.3,31.46,5.93,,342.5597689,0,231,0,,,,,342.5597689,0,5.83644615,0,0.9144,40.78197222,-72.78475,0
1285,Moriches,2016-08-18,2016,,138,34,40.77980556,-72.78569444,23.1,31.56,6.66,,363.9067203,0,231,0,,,,,363.9067203,0,5.896897572,0,1.6764,40.78072222,-72.78155556,0
